SpecCommon,PlotName,DBH,HtTot,bio_wood,bio_bark,bio_foilage,bio_branches
Common Hackberry,SR0206PSP,25.7,18.5,25.7,25.7,25.7,25.7
Common Hackberry,SR0208PSP,6.6,8,6.6,6.6,6.6,6.6
Common Hackberry,SR0208PSP,11.7,15.1,11.7,11.7,11.7,11.7
Common Hackberry,SR0208PSP,6.9,3.63,6.9,6.9,6.9,6.9
Common Hackberry,SR0208PSP,15.1,15,15.1,15.1,15.1,15.1
Common Hackberry,SR0208PSP,14.7,13.3,14.7,14.7,14.7,14.7
Common Hackberry,SR0208PSP,6.6,9.7,6.6,6.6,6.6,6.6
Common Hackberry,SR0208PSP,4,6.4,4.0,4.0,4.0,4.0
Common Hackberry,SR0206PSP,26.5,21.5,26.5,26.5,26.5,26.5
Common Hackberry,SR0208PSP,3.2,2.12,3.2,3.2,3.2,3.2
Common Hackberry,SR0208PSP,5.7,7.77,5.7,5.7,5.7,5.7
Common Hackberry,SR0208PSP,7.7,7.92,7.7,7.7,7.7,7.7
Common Hackberry,SR0208PSP,13.7,13.9,13.7,13.7,13.7,13.7
Common Hackberry,SR0208PSP,6.2,8.14,6.2,6.2,6.2,6.2
Common Hackberry,SR0208PSP,13.4,12.5,13.4,13.4,13.4,13.4
Common Hackberry,SR0208PSP,11.2,13.5,11.2,11.2,11.2,11.2
Large-tooth Aspen,SR2011PSP,40.6,23.9,40.6,40.6,40.6,40.6
Large-tooth Aspen,CE2001PSP,6.8,9.3,6.8,6.8,6.8,6.8
Large-tooth Aspen,CE3026PSP,41.8,27.4,41.8,41.8,41.8,41.8
Large-tooth Aspen,LWP1994009PSP,5.7,8.67,5.7,5.7,5.7,5.7
Large-tooth Aspen,LWP1999024PSP,5.3,6.21,5.3,5.3,5.3,5.3
Large-tooth Aspen,NOR2016001PSP,27.6,27.7,27.6,27.6,27.6,27.6
Large-tooth Aspen,CE7026PSP,14.6,19.1,14.6,14.6,14.6,14.6
Large-tooth Aspen,CE1013PSP,18.6,25.15,18.6,18.6,18.6,18.6
Large-tooth Aspen,FCDOM200239PGP,9.7,10.3,9.7,9.7,9.7,9.7
Large-tooth Aspen,CE7018PSP,6.3,9.2,6.3,6.3,6.3,6.3
Large-tooth Aspen,FCBOW56-036-0PGP,35.7,19,35.7,35.7,35.7,35.7
Large-tooth Aspen,SR4421PSP,16.7,15.2,16.7,16.7,16.7,16.7
Large-tooth Aspen,FCBOW56-036-0PGP,5.4,5.5,5.4,5.4,5.4,5.4
Large-tooth Aspen,LWP1994009PSP,11.3,16,11.3,11.3,11.3,11.3
Large-tooth Aspen,CE3033PSP,24.4,23.6,24.4,24.4,24.4,24.4
Large-tooth Aspen,CE0042PSP,28.8,14.9,28.8,28.8,28.8,28.8
Large-tooth Aspen,CE7026PSP,23.1,25.68,23.1,23.1,23.1,23.1
Large-tooth Aspen,1287546PIP,5.6,10.3,5.6,5.6,5.6,5.6
Large-tooth Aspen,CE7012PSP,34.9,28.05,34.9,34.9,34.9,34.9
Large-tooth Aspen,CE3004PSP,7.8,11.2,7.8,7.8,7.8,7.8
Large-tooth Aspen,SR4421PSP,20.5,14.8,20.5,20.5,20.5,20.5
Large-tooth Aspen,SR1201PSP,12.3,15.9,12.3,12.3,12.3,12.3
Large-tooth Aspen,SR5009PSP,26.5,25.2,26.5,26.5,26.5,26.5
Large-tooth Aspen,CE5006PSP,50.4,26.3,50.4,50.4,50.4,50.4
Carolina Poplar,LD2902PGP,3.4,7,3.4,3.4,3.4,3.4
Carolina Poplar,LD2902PGP,3.4,7.1,3.4,3.4,3.4,3.4
Balsam Poplar,FCTEM2003007PGP,36.6,18.7,348.8,59.78,36.6,72.0
Balsam Poplar,KLK1994013PSP,33.2,22.98,274.6,48.65,33.2,56.89
Balsam Poplar,KAP1992001PGP,33.1,21.77,272.6,48.34,33.1,56.47
Balsam Poplar,HEA1993008PSP,9.6,7.93,13.09,3.535,9.6,2.837
Balsam Poplar,FCNEE_KC2000147PGP,3.2,4.95,0.8844,0.3469,3.2,0.1995
Balsam Poplar,KAP1992001PGP,24.3,22.36,127.7,25.16,24.3,26.76
Balsam Poplar,FCTEM2002095PGP,6,7.8,4.133,1.309,6.0,0.9111
Balsam Poplar,FCDOM200509PGP,15.9,13,45.13,10.27,15.9,9.602
Balsam Poplar,FCTEM_KAP2000036PGP,2.5,3.69,0.4827,0.2059,2.5,0.1099
Balsam Poplar,FCTEM_KAP2000043PGP,10.5,11.41,16.31,4.272,10.5,3.523
Balsam Poplar,KLK1994013PSP,3.6,4.62,1.181,0.4449,3.6,0.2651
Balsam Poplar,1232416PIP,19.5,14,74.46,15.8,19.5,15.72
Balsam Poplar,CHT2005003PGP,37.5,19.7,370.3,62.93,37.5,76.35
Balsam Poplar,COC2019002PSP,19.2,16.2,71.68,15.29,19.2,15.15
Balsam Poplar,1197961PIP,2.6,4.2,0.5314,0.2237,2.6,0.1208
Balsam Poplar,FCTEM2001096PGP,46.8,21.3,637.6,100.5,46.8,130.4
Balsam Poplar,FCABI200238PGP,34.9,22.66,310.4,54.06,34.9,64.18
Balsam Poplar,COC1994016PSP,38.4,23.74,392.4,66.16,38.4,80.86
Balsam Poplar,CHT2002002PGP,35.1,21.7,314.8,54.72,35.1,65.08
Balsam Poplar,MAN1995001PSP,17,17.4,53.18,11.83,17.0,11.29
Balsam Poplar,FCTEM2002078PGP,11.4,13.4,19.96,5.083,11.4,4.297
Balsam Poplar,1321811PIP,4.1,4.5,1.624,0.5856,4.1,0.3631
Balsam Poplar,1294231PIP,3.6,5.3,1.181,0.4449,3.6,0.2651
Balsam Poplar,FCTEM2003031PGP,24.6,20.05,131.6,25.82,24.6,27.57
Trembling Aspen,NP1996002PSP,22.8,21.3,138.9,30.02,22.8,21.23
Trembling Aspen,MAN1994007PSP,9.1,15.05,14.3,3.327,9.1,2.095
Trembling Aspen,FCWEY4S2002017PGP,12.6,13.2,32.0,7.254,12.6,4.76
Trembling Aspen,FCDOM200304PGP,5.6,7.34,4.301,1.04,5.6,0.616
Trembling Aspen,FCBOW3-15A-0PGP,31,22.28,297.1,62.66,31.0,46.07
Trembling Aspen,MAN1994007PSP,9.8,16.35,17.18,3.974,9.8,2.526
Trembling Aspen,FCDOM200339PGP,18.5,17.6,82.8,18.2,18.5,12.54
Trembling Aspen,FCACI_TB200409PGP,45.5,25.7,768.0,157.1,45.5,121.2
Trembling Aspen,FCDOM200322PGP,29.8,22,269.4,57.0,29.8,41.7
Trembling Aspen,NP1993007PSP,19.2,19.93,90.77,19.89,19.2,13.77
Trembling Aspen,FCWEY4S2001062PGP,5.1,5.96,3.412,0.8315,5.1,0.4866
Trembling Aspen,FCWEY4S2004018PGP,15.9,18.12,56.91,12.66,15.9,8.556
Trembling Aspen,SG1999003PSP,23.2,22.87,145.0,31.3,23.2,22.18
Trembling Aspen,FCNEE_KC2000140PGP,8.8,11.09,13.16,3.071,8.8,1.925
Trembling Aspen,FCTEM2003002PGP,42,19.61,629.9,129.7,42.0,99.07
Trembling Aspen,FCBOW4-2002-18PGP,26.1,19.4,194.1,41.5,26.1,29.85
Trembling Aspen,1205026PIP,3.3,6.3,1.162,0.2932,3.3,0.1624
Trembling Aspen,LSJP1994042PSP,8.8,13.33,13.16,3.071,8.8,1.925
Trembling Aspen,TBP1995050PSP,11.4,16.42,24.98,5.708,11.4,3.698
Trembling Aspen,KLK2000001PGP,35.9,25.5,427.2,89.04,35.9,66.7
Trembling Aspen,TBP1992010PSP,25.4,19.5,181.4,38.88,25.4,27.88
Trembling Aspen,CHA1995022PSP,13,17.61,34.58,7.818,13.0,5.15
Trembling Aspen,WF2001017PGP,27.6,22.5,222.8,47.44,27.6,34.37
Trembling Aspen,CE2018PSP,9.4,13.9,15.5,3.596,9.4,2.274
Populus species,SR0401PSP,37.2,24.9,37.2,37.2,37.2,37.2
Populus species,ACH_NPGP,23.4,17.7,23.4,23.4,23.4,23.4
Populus species,ACH_NPGP,25.4,19.5,25.4,25.4,25.4,25.4
Populus species,ARGS025PGP,27.2,23.16,27.2,27.2,27.2,27.2
Populus species,ARGS025PGP,29.2,24.08,29.2,29.2,29.2,29.2
Populus species,SR0401PSP,21.5,20.9,21.5,21.5,21.5,21.5
Populus species,ARGS058PGP,25.9,19.81,25.9,25.9,25.9,25.9
Populus species,SR0401PSP,36.3,21.8,36.3,36.3,36.3,36.3
Populus species,ACH_NPGP,19.3,15.2,19.3,19.3,19.3,19.3
Populus species,SR0401PSP,21.2,23.5,21.2,21.2,21.2,21.2
Populus species,ACH_IPGP,21.3,25,21.3,21.3,21.3,21.3
Populus species,ACH_NPGP,24.4,22.7,24.4,24.4,24.4,24.4
Populus species,ARGS058PGP,28.4,22.25,28.4,28.4,28.4,28.4
Populus species,ACH_IPGP,20.8,22.6,20.8,20.8,20.8,20.8
Populus species,ACH_IPGP,22.9,17.4,22.9,22.9,22.9,22.9
Sassafras,SR1208PSP,32.4,28.6,32.4,32.4,32.4,32.4
Sassafras,SR1004PSP,28.5,22.3,28.5,28.5,28.5,28.5
Sassafras,SR0205PSP,43.6,19,43.6,43.6,43.6,43.6
Sassafras,SR0217PSP,19.3,14.5,19.3,19.3,19.3,19.3
Sassafras,SR0205PSP,5.8,8.19,5.8,5.8,5.8,5.8
Sassafras,SR1004PSP,24,20.8,24.0,24.0,24.0,24.0
Sassafras,SR0205PSP,7.7,10.9,7.7,7.7,7.7,7.7
Sassafras,SR1004PSP,24.9,24,24.9,24.9,24.9,24.9
Sassafras,SR0206PSP,5.5,6.32,5.5,5.5,5.5,5.5
Sassafras,SR1208PSP,31.1,29.5,31.1,31.1,31.1,31.1
Sassafras,SR0206PSP,6,6.8,6.0,6.0,6.0,6.0
Sassafras,SR0205PSP,3.9,6.55,3.9,3.9,3.9,3.9
Sassafras,SR0404PSP,29.1,23.5,29.1,29.1,29.1,29.1
Sassafras,SR0206PSP,16.5,17.5,16.5,16.5,16.5,16.5
Sassafras,SR0206PSP,30.5,22.5,30.5,30.5,30.5,30.5
Sassafras,SR0217PSP,29.9,15,29.9,29.9,29.9,29.9
Sassafras,SR0205PSP,7.4,12,7.4,7.4,7.4,7.4
Sassafras,SR0205PSP,17.1,13,17.1,17.1,17.1,17.1
Sassafras,SR0206PSP,18.8,18.9,18.8,18.8,18.8,18.8
Sassafras,SR0205PSP,18.9,17.1,18.9,18.9,18.9,18.9
Sassafras,SR0205PSP,5,8.3,5.0,5.0,5.0,5.0
Sassafras,SR0205PSP,4.5,7.34,4.5,4.5,4.5,4.5
Sassafras,SR1208PSP,34,30.6,34.0,34.0,34.0,34.0
Sassafras,SR0217PSP,12.2,8.34,12.2,12.2,12.2,12.2
Black Oak,SR0406PSP,23.9,21.8,23.9,23.9,23.9,23.9
Black Oak,SR0406PSP,31.3,23.9,31.3,31.3,31.3,31.3
Black Oak,SR0406PSP,47.6,26.4,47.6,47.6,47.6,47.6
Black Oak,SR0405PSP,46.3,27.4,46.3,46.3,46.3,46.3
Black Oak,SR0405PSP,43.2,30.8,43.2,43.2,43.2,43.2
Black Oak,SR0405PSP,36.6,25.8,36.6,36.6,36.6,36.6
Black Oak,SR0406PSP,22.6,19.5,22.6,22.6,22.6,22.6
Black Oak,SR0406PSP,29.4,23.5,29.4,29.4,29.4,29.4
Black Oak,SR0406PSP,24.6,24.7,24.6,24.6,24.6,24.6
Black Oak,SR0405PSP,40.6,25.9,40.6,40.6,40.6,40.6
Black Oak,SR0405PSP,39.6,27,39.6,39.6,39.6,39.6
Swamp White Oak,SR1015PSP,20.7,15.7,20.7,20.7,20.7,20.7
Swamp White Oak,SR0205PSP,23.6,22.4,23.6,23.6,23.6,23.6
Swamp White Oak,SR1015PSP,36,22.5,36.0,36.0,36.0,36.0
Swamp White Oak,SR1015PSP,26.9,16.71,26.9,26.9,26.9,26.9
Swamp White Oak,SR1015PSP,20.9,18.5,20.9,20.9,20.9,20.9
Swamp White Oak,SR0205PSP,29.6,21.9,29.6,29.6,29.6,29.6
Swamp White Oak,SR1015PSP,36.9,22.3,36.9,36.9,36.9,36.9
Swamp White Oak,SR1015PSP,22,17.1,22.0,22.0,22.0,22.0
Swamp White Oak,SR1015PSP,16.2,17.3,16.2,16.2,16.2,16.2
Swamp White Oak,SR1015PSP,18.6,16.9,18.6,18.6,18.6,18.6
Swamp White Oak,SR1015PSP,31.9,21.4,31.9,31.9,31.9,31.9
Swamp White Oak,SR0208PSP,45.4,27.3,45.4,45.4,45.4,45.4
Swamp White Oak,SR1022PSP,29.6,20.3,29.6,29.6,29.6,29.6
Swamp White Oak,SR0208PSP,36.9,24,36.9,36.9,36.9,36.9
Swamp White Oak,SR1015PSP,23.2,17.6,23.2,23.2,23.2,23.2
Swamp White Oak,SR1015PSP,13,13.7,13.0,13.0,13.0,13.0
Sweet Pignut Hickory,SR1004PSP,50.9,29.3,50.9,50.9,50.9,50.9
Sweet Pignut Hickory,SR1008PSP,34.1,30.1,34.1,34.1,34.1,34.1
Sweet Pignut Hickory,SR1003PSP,42.3,27.9,42.3,42.3,42.3,42.3
Sweet Pignut Hickory,SR1002PSP,40.9,31.8,40.9,40.9,40.9,40.9
Sweet Pignut Hickory,SR1008PSP,38.9,30.3,38.9,38.9,38.9,38.9
Sweet Pignut Hickory,SR1023PSP,40.8,26.7,40.8,40.8,40.8,40.8
Sweet Pignut Hickory,SR1008PSP,40.3,27.8,40.3,40.3,40.3,40.3
Sweet Pignut Hickory,SR1008PSP,38.5,27.9,38.5,38.5,38.5,38.5
Sweet Cherry,SR1201PSP,31.9,22.2,31.9,31.9,31.9,31.9
Sweet Cherry,SR1207PSP,30.9,26.2,30.9,30.9,30.9,30.9
Sweet Cherry,SR1213PSP,3.3,5.2,3.3,3.3,3.3,3.3
Sweet Cherry,SR1013PSP,8,11.5,8.0,8.0,8.0,8.0
Sweet Cherry,SR1202PSP,5.5,10.1,5.5,5.5,5.5,5.5
Sweet Cherry,SR1201PSP,31.7,20,31.7,31.7,31.7,31.7
Sweet Cherry,SR1207PSP,32.6,30.4,32.6,32.6,32.6,32.6
Sweet Cherry,SR1201PSP,31.6,21.2,31.6,31.6,31.6,31.6
Sweet Cherry,SR1213PSP,4.1,5.4,4.1,4.1,4.1,4.1
Sweet Cherry,SR1201PSP,27.3,19.2,27.3,27.3,27.3,27.3
Sweet Cherry,SR1202PSP,4.6,8.2,4.6,4.6,4.6,4.6
Sweet Cherry,SR1201PSP,29.7,21.1,29.7,29.7,29.7,29.7
Sweet Cherry,SR1201PSP,28.8,18.9,28.8,28.8,28.8,28.8
Sweet Cherry,SR1202PSP,5.5,9.9,5.5,5.5,5.5,5.5
Black Maple,SR5407PSP,23.5,16.4,23.5,23.5,23.5,23.5
Black Maple,SR1209PSP,24.1,20.1,24.1,24.1,24.1,24.1
Black Maple,SR4426PSP,42.1,19.5,42.1,42.1,42.1,42.1
Black Maple,SR4426PSP,25.8,21.3,25.8,25.8,25.8,25.8
Black Maple,SR0201PSP,7.5,10.6,7.5,7.5,7.5,7.5
Black Maple,SR5407PSP,11.1,10.7,11.1,11.1,11.1,11.1
Black Maple,SR1209PSP,16.3,17.5,16.3,16.3,16.3,16.3
Black Maple,SR4005PSP,16.5,15,16.5,16.5,16.5,16.5
Black Maple,SR4008PSP,5.7,9.52,5.7,5.7,5.7,5.7
Black Maple,SR4427PSP,31,20.1,31.0,31.0,31.0,31.0
Black Maple,SR1021PSP,5.7,9.6,5.7,5.7,5.7,5.7
Black Maple,SR1209PSP,26.2,21.6,26.2,26.2,26.2,26.2
Black Maple,SR5415PSP,10.7,13.9,10.7,10.7,10.7,10.7
Black Maple,SR0001PSP,3.8,4.9,3.8,3.8,3.8,3.8
Black Maple,SR1209PSP,41.6,27.2,41.6,41.6,41.6,41.6
Black Maple,SR5407PSP,14.6,14.7,14.6,14.6,14.6,14.6
Black Maple,SR1021PSP,3.3,5.6,3.3,3.3,3.3,3.3
Black Maple,SR1003PSP,38.7,25.3,38.7,38.7,38.7,38.7
Black Maple,SR5407PSP,12.2,11.8,12.2,12.2,12.2,12.2
Black Maple,SR1209PSP,44.3,26.6,44.3,44.3,44.3,44.3
Black Maple,SR4005PSP,8.7,10.84,8.7,8.7,8.7,8.7
Black Maple,SR1209PSP,38,24.5,38.0,38.0,38.0,38.0
Black Maple,SR4426PSP,3,4.55,3.0,3.0,3.0,3.0
Black Maple,SR1209PSP,6.2,10.8,6.2,6.2,6.2,6.2
American Hornbeam,SR0205PSP,16.1,6.75,16.1,16.1,16.1,16.1
American Hornbeam,SR0206PSP,15,9.53,15.0,15.0,15.0,15.0
American Hornbeam,SR5009PSP,2.9,5.15,2.9,2.9,2.9,2.9
American Hornbeam,SR0208PSP,6.9,6.94,6.9,6.9,6.9,6.9
American Hornbeam,SR0208PSP,10.4,13.5,10.4,10.4,10.4,10.4
American Hornbeam,SR0208PSP,6.2,11.2,6.2,6.2,6.2,6.2
American Hornbeam,SR0208PSP,10.3,11.8,10.3,10.3,10.3,10.3
American Hornbeam,SR0208PSP,8.6,9.6,8.6,8.6,8.6,8.6
American Hornbeam,SR5417PSP,28,18.6,28.0,28.0,28.0,28.0
American Hornbeam,SR0207PSP,8.2,8.25,8.2,8.2,8.2,8.2
American Hornbeam,SR1204PSP,4.7,6.99,4.7,4.7,4.7,4.7
American Hornbeam,SR0208PSP,11.2,10.62,11.2,11.2,11.2,11.2
American Hornbeam,SR5404PSP,2.8,7,2.8,2.8,2.8,2.8
American Hornbeam,SR0211PSP,13.1,10.1,13.1,13.1,13.1,13.1
American Hornbeam,SR1401PSP,2.8,3.02,2.8,2.8,2.8,2.8
Manitoba Maple,SR2230PSP,9.9,12.2,9.9,9.9,9.9,9.9
Manitoba Maple,SR5024PSP,5.1,4.6,5.1,5.1,5.1,5.1
Manitoba Maple,SR2230PSP,3.2,5.45,3.2,3.2,3.2,3.2
Manitoba Maple,SR2230PSP,3.7,5.74,3.7,3.7,3.7,3.7
Manitoba Maple,SR2230PSP,9.1,12.3,9.1,9.1,9.1,9.1
Manitoba Maple,SR5024PSP,4.2,4.5,4.2,4.2,4.2,4.2
Manitoba Maple,SR2230PSP,9.1,12.6,9.1,9.1,9.1,9.1
Manitoba Maple,SR5024PSP,6.1,5.3,6.1,6.1,6.1,6.1
Bitternut Hickory,SR5003PSP,6,5.45,6.0,6.0,6.0,6.0
Bitternut Hickory,SR4001PSP,23.2,25.3,23.2,23.2,23.2,23.2
Bitternut Hickory,SR4413PSP,26.3,20.1,26.3,26.3,26.3,26.3
Bitternut Hickory,SR0207PSP,9.9,11.5,9.9,9.9,9.9,9.9
Bitternut Hickory,SR0003PSP,9.8,13.4,9.8,9.8,9.8,9.8
Bitternut Hickory,SR4423PSP,30.3,15.1,30.3,30.3,30.3,30.3
Bitternut Hickory,SR4424PSP,18.1,15.5,18.1,18.1,18.1,18.1
Bitternut Hickory,SR4417PSP,19.5,21.1,19.5,19.5,19.5,19.5
Bitternut Hickory,SR4008PSP,9.2,18.7,9.2,9.2,9.2,9.2
Bitternut Hickory,SR0022PSP,33.6,32.4,33.6,33.6,33.6,33.6
Bitternut Hickory,SR5002PSP,30,22,30.0,30.0,30.0,30.0
Bitternut Hickory,SR5003PSP,13.2,17.5,13.2,13.2,13.2,13.2
Bitternut Hickory,SR0007PSP,35.6,35.4,35.6,35.6,35.6,35.6
Bitternut Hickory,SR1017PSP,19.2,21.3,19.2,19.2,19.2,19.2
Bitternut Hickory,SR5001PSP,15.2,18.5,15.2,15.2,15.2,15.2
Bitternut Hickory,SR1201PSP,17.5,19.51,17.5,17.5,17.5,17.5
Bitternut Hickory,SR4406PSP,5.7,9.62,5.7,5.7,5.7,5.7
Bitternut Hickory,SR0208PSP,7,9.99,7.0,7.0,7.0,7.0
Bitternut Hickory,SR4413PSP,4.9,8.4,4.9,4.9,4.9,4.9
Bitternut Hickory,SR1017PSP,26.8,24.6,26.8,26.8,26.8,26.8
Bitternut Hickory,SR4413PSP,18.2,19.7,18.2,18.2,18.2,18.2
Bitternut Hickory,SR1201PSP,6.3,10.6,6.3,6.3,6.3,6.3
Bitternut Hickory,SR4407PSP,26.8,21.3,26.8,26.8,26.8,26.8
Bitternut Hickory,SR1209PSP,26,22,26.0,26.0,26.0,26.0
Shagbark Hickory,SR0201PSP,17.9,21.9,17.9,17.9,17.9,17.9
Shagbark Hickory,SR5024PSP,2.9,6.74,2.9,2.9,2.9,2.9
Shagbark Hickory,SR0205PSP,25.3,20.5,25.3,25.3,25.3,25.3
Shagbark Hickory,SR0216PSP,25.7,22.2,25.7,25.7,25.7,25.7
Shagbark Hickory,SR1202PSP,25.5,24,25.5,25.5,25.5,25.5
Shagbark Hickory,SR5024PSP,4.2,7.06,4.2,4.2,4.2,4.2
Shagbark Hickory,SR1202PSP,24.2,21.5,24.2,24.2,24.2,24.2
Shagbark Hickory,SR1023PSP,29.5,22.8,29.5,29.5,29.5,29.5
Shagbark Hickory,SR5417PSP,10.7,15.9,10.7,10.7,10.7,10.7
Shagbark Hickory,SR1202PSP,5,6.9,5.0,5.0,5.0,5.0
Shagbark Hickory,SR0204PSP,33,20,33.0,33.0,33.0,33.0
Shagbark Hickory,SR1022PSP,17,17.3,17.0,17.0,17.0,17.0
Shagbark Hickory,SR1021PSP,39.4,24.5,39.4,39.4,39.4,39.4
Shagbark Hickory,SR0205PSP,32.1,25.5,32.1,32.1,32.1,32.1
Shagbark Hickory,SR0404PSP,20.1,21.6,20.1,20.1,20.1,20.1
Shagbark Hickory,SR1202PSP,3.3,5.56,3.3,3.3,3.3,3.3
Shagbark Hickory,SR1203PSP,28.1,26.7,28.1,28.1,28.1,28.1
Shagbark Hickory,SR0205PSP,3.2,5.43,3.2,3.2,3.2,3.2
Shagbark Hickory,SR0204PSP,8.3,11.9,8.3,8.3,8.3,8.3
Shagbark Hickory,SR1201PSP,6.8,8.92,6.8,6.8,6.8,6.8
Shagbark Hickory,SR1203PSP,23.3,25.5,23.3,23.3,23.3,23.3
Shagbark Hickory,SR1219PSP,20.3,25.2,20.3,20.3,20.3,20.3
Shagbark Hickory,SR5024PSP,2.6,3.7,2.6,2.6,2.6,2.6
Shagbark Hickory,SR0016PSP,16.6,18,16.6,16.6,16.6,16.6
Cucumber Tree,SR1210PSP,44.1,26,44.1,44.1,44.1,44.1
Cucumber Tree,SR1210PSP,2.5,3.78,2.5,2.5,2.5,2.5
Cucumber Tree,SR1210PSP,68.8,29.42,68.8,68.8,68.8,68.8
Cucumber Tree,SR1210PSP,4,5.36,4.0,4.0,4.0,4.0
Cucumber Tree,SR1210PSP,2.7,4.55,2.7,2.7,2.7,2.7
Pin Cherry,NBPWP031PGP,5.5,7.5,5.5,5.5,5.5,5.5
Pin Cherry,FCDOM200243PGP,12.2,13.1,12.2,12.2,12.2,12.2
Pin Cherry,CE0006PSP,11.3,13.4,11.3,11.3,11.3,11.3
Pin Cherry,BAN2004025PGP,17.7,13.3,17.7,17.7,17.7,17.7
Pin Cherry,HEM_CLAN294PGP,16.5,15,16.5,16.5,16.5,16.5
Pin Cherry,BY_MCPGP,9.7,12.9,9.7,9.7,9.7,9.7
Pin Cherry,NBPWP031PGP,5.7,7.9,5.7,5.7,5.7,5.7
Pin Cherry,IFF1993009PSP,8.4,11.3,8.4,8.4,8.4,8.4
Pin Cherry,HEM_BRUT497PGP,12.7,12,12.7,12.7,12.7,12.7
Pin Cherry,CE3017PSP,3.8,7.7,3.8,3.8,3.8,3.8
Pin Cherry,IFF1993009PSP,8.4,12,8.4,8.4,8.4,8.4
Pin Cherry,CE0006PSP,12.9,13.4,12.9,12.9,12.9,12.9
Pin Cherry,TBP1992016PSP,12.5,13.9,12.5,12.5,12.5,12.5
Pin Cherry,IFF1993009PSP,8.7,11,8.7,8.7,8.7,8.7
Pin Cherry,COC2019001PSP,7.7,12,7.7,7.7,7.7,7.7
Pin Cherry,BY_L1CTPGP,15.5,16.5,15.5,15.5,15.5,15.5
Slippery Elm,SR5204PSP,15.5,14.2,15.5,15.5,15.5,15.5
Slippery Elm,SR4406PSP,6.4,6.6,6.4,6.4,6.4,6.4
Slippery Elm,SR4406PSP,3.2,4.5,3.2,3.2,3.2,3.2
Slippery Elm,SR4424PSP,29.8,20.5,29.8,29.8,29.8,29.8
Slippery Elm,SR4406PSP,21.1,19.1,21.1,21.1,21.1,21.1
Slippery Elm,SR5416PSP,8.2,8.3,8.2,8.2,8.2,8.2
Slippery Elm,SR4424PSP,30,18.8,30.0,30.0,30.0,30.0
Slippery Elm,SR5407PSP,16.9,11.8,16.9,16.9,16.9,16.9
Slippery Elm,SR5007PSP,6.1,6.3,6.1,6.1,6.1,6.1
Slippery Elm,SR4424PSP,29.4,17.7,29.4,29.4,29.4,29.4
Slippery Elm,SR5416PSP,14.8,18,14.8,14.8,14.8,14.8
Slippery Elm,SR5416PSP,34.6,25.3,34.6,34.6,34.6,34.6
Slippery Elm,SR5007PSP,29.2,16,29.2,29.2,29.2,29.2
Slippery Elm,SR5416PSP,7.9,7.56,7.9,7.9,7.9,7.9
Slippery Elm,SR4424PSP,12.8,11.8,12.8,12.8,12.8,12.8
Slippery Elm,SR5416PSP,12.7,18.1,12.7,12.7,12.7,12.7
Slippery Elm,SR4424PSP,12.2,13.9,12.2,12.2,12.2,12.2
Slippery Elm,SR5416PSP,11.3,8.95,11.3,11.3,11.3,11.3
Slippery Elm,SR4424PSP,6.5,8.7,6.5,6.5,6.5,6.5
Slippery Elm,SR5416PSP,8.7,8.45,8.7,8.7,8.7,8.7
Slippery Elm,SR5414PSP,8.6,7.42,8.6,8.6,8.6,8.6
Slippery Elm,SR5007PSP,28.5,15.3,28.5,28.5,28.5,28.5
Rock Elm,NBBY043PGP,14.8,15.4,14.8,14.8,14.8,14.8
Rock Elm,SR5417PSP,25.7,18.7,25.7,25.7,25.7,25.7
Rock Elm,SR3011PSP,5.7,6.2,5.7,5.7,5.7,5.7
Rock Elm,SR5417PSP,18.9,20.3,18.9,18.9,18.9,18.9
Rock Elm,SR4012PSP,5.3,6.28,5.3,5.3,5.3,5.3
Rock Elm,SR1022PSP,6.4,9.8,6.4,6.4,6.4,6.4
Rock Elm,NBBY043PGP,15.3,13.7,15.3,15.3,15.3,15.3
Rock Elm,SR4012PSP,5.2,6.65,5.2,5.2,5.2,5.2
Rock Elm,SR5404PSP,8.3,11.7,8.3,8.3,8.3,8.3
Rock Elm,SR1017PSP,28.4,26.2,28.4,28.4,28.4,28.4
Rock Elm,SR5417PSP,19.4,20.2,19.4,19.4,19.4,19.4
Rock Elm,SR1022PSP,3.8,6.1,3.8,3.8,3.8,3.8
Rock Elm,SR5417PSP,9.4,14,9.4,9.4,9.4,9.4
Rock Elm,SR5417PSP,15,18.5,15.0,15.0,15.0,15.0
Rock Elm,SR1017PSP,27.7,24.2,27.7,27.7,27.7,27.7
Rock Elm,SR5417PSP,18.2,18.3,18.2,18.2,18.2,18.2
Rock Elm,SR4012PSP,8.5,7.27,8.5,8.5,8.5,8.5
Rock Elm,SR5417PSP,24.9,20.3,24.9,24.9,24.9,24.9
Rock Elm,SR5417PSP,18.5,19.3,18.5,18.5,18.5,18.5
Freeman's Maple,SR5404PSP,31.7,25.8,31.7,31.7,31.7,31.7
Freeman's Maple,SR5404PSP,40.9,29.5,40.9,40.9,40.9,40.9
Freeman's Maple,SR5404PSP,10.7,14.1,10.7,10.7,10.7,10.7
Freeman's Maple,SR5404PSP,4.1,6.45,4.1,4.1,4.1,4.1
Freeman's Maple,SR5404PSP,22.7,24,22.7,22.7,22.7,22.7
Freeman's Maple,SR5404PSP,12.7,18.1,12.7,12.7,12.7,12.7
Freeman's Maple,SR5404PSP,6.7,9.6,6.7,6.7,6.7,6.7
Freeman's Maple,SR5404PSP,23.5,24.3,23.5,23.5,23.5,23.5
